match_id;champion;win;queue_id;game_duration;patch;kills;deaths;assists;kda;role;lane;gold_earned;gold_spent;total_minions;neutral_minions;total_damage;physical_damage;magic_damage;true_damage;damage_taken;damage_healed;vision_score;wards_placed;wards_killed;vision_wards;turret_kills;inhibitor_kills;dragon_kills;baron_kills;rift_herald_kills;item_0;item_1;item_2;item_3;item_4;item_5;item_6;primary_rune_tree;secondary_rune_tree;rune_0_0;rune_0_1;rune_0_2;rune_0_3;rune_1_0;rune_1_1
LA2_1516180091;Jhin;0;420;38;15.13.693.4876;2;6;7;1.5;BOTTOM;BOTTOM;13278;12750;260;4;13387;13203;41;142;24263;6387;32;16;6;4;2;0;0;0;0;6673;3142;3031;3170;3144;1042;3363;8000;8200;8021;8009;9103;8014;8234;8236
LA2_1516533212;Jhin;0;420;31;15.13.693.4876;7;6;4;18.333.333.333.333.300;BOTTOM;BOTTOM;11543;11655;175;0;14694;14191;378;124;22549;3958;22;12;5;3;0;0;0;0;0;3031;3142;1036;3094;3009;1036;3363;8100;8000;8128;8139;8140;8135;8014;8009
LA2_1516538935;Trundle;0;420;23;15.13.693.4876;6;7;0;0.8571428571428571;TOP;TOP;12048;12133;176;0;13311;12043;887;380;23046;6848;13;7;0;2;4;0;0;0;0;3153;3074;1033;3047;3078;0;3340;8000;8400;8008;9111;9104;8299;8473;8446
LA2_1516561555;Smolder;0;420;26;15.13.693.4876;6;8;5;1.375;BOTTOM;BOTTOM;9964;9575;180;4;24219;19271;3842;1105;27402;5320;16;10;2;2;0;0;0;0;0;3158;1037;1038;3508;3161;0;3363;8000;8300;8021;8009;9103;8017;8345;8304
LA2_1516569296;Trundle;1;420;31;15.13.693.4876;5;8;6;1.375;TOP;TOP;14428;12708;204;24;19014;15914;3100;0;34759;17107;24;11;2;3;4;1;0;0;0;3078;3074;1028;1033;3047;3153;3363;8000;8400;8008;9111;9104;8299;8473;8446
LA2_1516707337;Ashe;0;420;34;15.13.693.4876;11;7;9;2.857.142.857.142.850;BOTTOM;BOTTOM;15134;15250;190;39;43899;39315;3050;1533;27238;4883;28;13;3;2;3;0;0;0;0;3032;3072;3172;3085;1036;3031;3363;8000;8300;8008;8009;9104;8017;8410;8345
LA2_1516715791;Vayne;1;420;27;15.13.693.4876;21;4;2;5.75;BOTTOM;BOTTOM;16292;13150;162;36;28208;22190;1668;4349;26176;11496;22;9;3;2;4;0;1;0;0;3153;1057;3302;3172;1031;3124;3363;8000;8400;8008;9111;9104;8014;8429;8451
LA2_1516721820;Vayne;0;420;24;15.13.693.4876;3;9;2;0.5555555555555556;BOTTOM;BOTTOM;7553;6950;133;0;7836;6422;0;1414;15429;2665;13;7;2;1;0;0;0;0;0;1055;1037;1052;1043;3006;3153;3363;8000;8400;8008;9111;9104;8014;8429;8451
LA2_1516730901;Varus;1;420;31;15.13.693.4876;14;3;6;6.666.666.666.666.660;BOTTOM;BOTTOM;15579;14080;214;12;44695;36639;7577;478;15846;2765;17;11;1;2;3;1;0;0;0;3042;3142;3814;6694;3009;1043;3363;8200;8300;8229;8226;8210;8237;8347;8304
LA2_1516747344;Varus;0;420;31;15.13.693.4876;6;10;6;1.2;BOTTOM;BOTTOM;12462;11900;199;4;22580;17791;4306;482;24177;2223;17;12;1;2;0;0;0;0;0;3035;3142;3009;3042;3814;1036;3363;8200;8300;8229;8226;8210;8237;8347;8304
LA2_1516755349;Sivir;1;420;25;15.13.693.4876;9;5;6;3.0;BOTTOM;BOTTOM;12975;11860;183;36;25933;25381;237;314;20041;4714;29;9;5;2;3;2;0;0;0;1055;3031;6675;3172;3032;1036;3363;8000;8300;8008;8009;9104;8017;8345;8304
LA2_1516760891;Jhin;1;420;30;15.13.693.4876;6;3;5;36.666.666.666.666.600;BOTTOM;BOTTOM;11827;10500;181;20;22068;20703;511;853;18318;6727;19;11;2;2;1;1;1;0;0;3031;0;3170;3086;3144;6676;3363;8000;8200;8021;8009;9103;8014;8234;8236
